1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
-0.163636363636363,-0.179220779220773,-0.183116883116883,-0.19480519480519395,-0.145454545454544,-0.0753246753246756,0.0311688311688321,0.141558441558445,0.292207792207793,0.40909090909090995,0.471428571428569,0.5025974025974029,0.541558441558444,0.6649350649350679,0.9181818181818199,1.2883116883116899,1.82727272727272,2.6194805194805197,3.67532467532468,4.9337662337662405,6.31818181818182,7.72077922077922,8.84935064935065,9.38311688311688,9.05324675324675,7.91558441558441,5.87272727272727,3.15324675324676,-0.0610389610389579,-3.49480519480519,-6.89350649350649,-9.909090909090901,-12.371428571428599,-14.2701298701299,-15.5506493506493,-16.2077922077922,-16.3753246753247,-15.974025974026,-14.8896103896104,-13.122077922077901,-10.692207792207801,-7.55324675324675,-3.9103896103895996,-0.10259740259739998,3.5467532467532497,6.6480519480519495,9.03766233766234,10.5675324675325,11.174025974026,10.966233766233803,10.1454545454545,8.825974025974029,7.34545454545455,6.010389610389611,4.87402597402597,3.8597402597402595,3.09610389610389,2.42727272727273,1.8467532467532501,1.4168831168831102,1.11428571428571,0.832467532467532,0.749350649350652,0.7129870129870131,0.6883116883116889,0.677922077922081,0.6532467532467521,0.6649350649350649,0.6974025974025979,0.7051948051948052,0.6987012987013,0.74935064935065,0.737662337662341,0.676623376623376,0.636363636363637,0.611688311688316,0.549350649350652,0.555844155844155,0.592207792207789,0.5883116883116899,0.675324675324674,1
-2.3883116883116897,-2.68051948051948,-2.9168831168831098,-3.06493506493506,-3.1896103896103902,-3.2207792207792205,-3.20909090909091,-3.11038961038961,-2.99350649350649,-2.77402597402597,-2.49480519480519,-2.2038961038961,-1.90779220779221,-1.6532467532467499,-1.4194805194805198,-1.2506493506493501,-1.15974025974026,-1.07922077922078,-1.02337662337662,-0.9948051948051908,-0.935064935064935,-0.814285714285713,-0.5220779220779229,-0.0402597402597392,0.7116883116883149,1.8038961038961003,3.2714285714285696,5.16623376623377,7.503896103896099,10.1909090909091,13.0038961038961,15.7155844155844,17.8324675324675,19.1,19.2623376623377,18.288311688311698,16.2441558441558,13.333766233766198,9.81688311688311,5.9493506493506505,1.99350649350649,-1.85324675324675,-5.50909090909091,-8.864935064935061,-11.907792207792198,-14.5727272727273,-16.725974025974,-18.3168831168831,-19.1194805194805,-19.0480519480519,-17.989610389610398,-16.0324675324675,-13.3948051948052,-10.4532467532468,-7.580519480519481,-5.01558441558441,-3.0857142857142903,-1.7389610389610402,-0.9571428571428521,-0.676623376623375,-0.7038961038960999,-0.8636363636363629,-1.04545454545454,-1.12987012987013,-1.1415584415584399,-1.05714285714285,-0.8766233766233771,-0.63376623376623,-0.38051948051948203,-0.142857142857141,0.0142857142857151,0.0857142857142923,0.0974025974025979,0.06103896103896599,0.0441558441558436,-0.0064935064935063,0.022077922077924,0.0506493506493526,0.10909090909090899,0.241558441558443,0.376623376623375,1
-1.2766233766233799,-1.82597402597402,-2.23246753246753,-2.57012987012987,-2.77792207792208,-2.8623376623376604,-2.87272727272727,-2.8337662337662297,-2.8012987012987,-2.69610389610389,-2.5597402597402596,-2.41948051948052,-2.23376623376623,-2.02857142857143,-1.7623376623376599,-1.49350649350649,-1.25584415584415,-1.0168831168831198,-0.85064935064935,-0.758441558441558,-0.662337662337662,-0.5870129870129871,-0.385714285714285,0.0701298701298707,0.9090909090909101,2.25714285714286,4.18571428571429,6.7,9.666233766233761,12.9038961038961,16.1415584415584,19.050649350649298,21.171428571428603,22.257142857142895,22.036363636363603,20.570129870129897,17.990909090909103,14.6207792207792,10.7350649350649,6.5064935064935,2.1389610389610403,-2.21428571428572,-6.468831168831169,-10.483116883116901,-14.187012987012999,-17.3831168831169,-19.987012987013,-21.7064935064935,-22.364935064935104,-21.9467532467532,-20.4194805194805,-17.936363636363602,-14.797402597402598,-11.4181818181818,-8.194805194805191,-5.48441558441558,-3.4454545454545404,-2.19350649350649,-1.4883116883116898,-1.20779220779221,-1.1701298701298701,-1.18831168831169,-1.14675324675325,-1.0467532467532399,-0.803896103896102,-0.524675324675325,-0.23506493506493603,-0.0766233766233753,-0.00129870129870037,0.0545454545454536,0.0168831168831175,-0.00779220779220773,0.022077922077922998,0.0649350649350659,0.10779220779220801,0.15064935064935198,0.21818181818182,0.29610389610389604,0.274025974025974,0.27142857142857396,0.284415584415586,1
-1.03246753246753,-0.8480519480519492,-0.690909090909089,-0.525974025974023,-0.37402597402597293,-0.253246753246751,-0.14025974025974,-0.0220779220779223,0.019480519480522998,0.0233766233766235,0.0272727272727291,0.00649350649351016,0.0337662337662366,0.0415584415584422,0.0675324675324716,0.0766233766233772,0.212987012987013,0.37272727272727296,0.64155844155844,1.03246753246753,1.5779220779220802,2.4,3.4415584415584397,4.68441558441558,6.08441558441558,7.471428571428571,8.71168831168831,9.56623376623376,9.81818181818182,9.30909090909091,8.04285714285714,6.11168831168831,3.50909090909091,0.572727272727276,-2.3961038961038996,-5.1064935064935,-7.36753246753247,-9.14675324675324,-10.5025974025974,-11.488311688311699,-12.051948051948099,-12.187012987012999,-11.7545454545455,-10.8142857142857,-9.312987012987008,-7.43506493506493,-5.15454545454545,-2.5974025974026,-0.0285714285714263,2.33116883116883,4.21428571428571,5.50519480519481,6.1376623376623405,6.0727272727272705,5.419480519480519,4.47662337662338,3.39350649350649,2.5025974025974,1.7766233766233799,1.18961038961039,0.7766233766233771,0.536363636363639,0.37142857142857594,0.34675324675324604,0.375324675324677,0.463636363636362,0.510389610389613,0.537662337662344,0.509090909090912,0.4545454545454571,0.416883116883117,0.38311688311688696,0.35324675324675103,0.355844155844156,0.45714285714286,0.558441558441562,0.645454545454546,0.674025974025975,0.7363636363636379,0.7636363636363649,0.7000000000000011,1
-1.06363636363636,-0.8999999999999989,-0.741558441558442,-0.592207792207791,-0.470129870129869,-0.333766233766234,-0.223376623376623,-0.0870129870129857,0.0584415584415576,0.220779220779222,0.35194805194805195,0.5025974025974029,0.627272727272728,0.748051948051948,0.8727272727272729,0.9545454545454559,1.05714285714286,1.2298701298701298,1.57272727272727,2.0298701298701296,2.71688311688312,3.6038961038961,4.75194805194805,6.162337662337659,7.8064935064935,9.6025974025974,11.5467532467532,13.5012987012987,15.406493506493499,17.168831168831197,18.833766233766198,20.310389610389603,21.550649350649298,22.4064935064935,22.6,21.8961038961039,19.9675324675325,16.8103896103896,12.5012987012987,7.377922077922079,1.75194805194805,-3.9454545454545498,-9.353246753246749,-14.207792207792199,-18.3064935064935,-21.625974025974003,-24.1311688311688,-25.757142857142803,-26.6025974025974,-26.7168831168831,-26.1402597402597,-24.792207792207797,-22.714285714285698,-19.9220779220779,-16.5220779220779,-12.831168831168801,-9.166233766233761,-5.86623376623376,-3.2129870129870097,-1.3454545454545501,-0.24805194805194603,0.222077922077923,0.270129870129871,0.0844155844155847,-0.15324675324675302,-0.38441558441558205,-0.585714285714284,-0.707792207792206,-0.7584415584415559,-0.736363636363634,-0.67142857142857,-0.619480519480518,-0.512987012987011,-0.44805194805194704,-0.385714285714284,-0.367532467532465,-0.4064935064935061,-0.476623376623376,-0.49350649350649295,-0.494805194805195,-0.492207792207791,1
-0.5909090909090899,-0.615584415584412,-0.633766233766235,-0.589610389610384,-0.554545454545453,-0.496103896103895,-0.541558441558442,-0.541558441558439,-0.5506493506493491,-0.58051948051948,-0.561038961038958,-0.4753246753246721,-0.40519480519480294,-0.258441558441557,-0.09220779220779302,0.11948051948052,0.33246753246753397,0.527272727272726,0.696103896103896,0.946753246753249,1.32857142857143,1.8363636363636398,2.62207792207792,3.61168831168831,4.81298701298701,6.19480519480519,7.62597402597402,8.91298701298701,10.0714285714286,11.027272727272699,11.811688311688302,12.4155844155844,12.7805194805195,12.8012987012987,12.438961038961,11.6480519480519,10.451948051948099,8.9012987012987,7.044155844155839,4.888311688311691,2.5597402597402596,0.16233766233766198,-2.29350649350649,-4.6103896103896105,-6.69480519480519,-8.48311688311688,-9.87402597402597,-10.967532467532498,-11.714285714285701,-12.118181818181801,-12.1896103896104,-11.857142857142902,-11.1844155844156,-10.236363636363599,-9.15194805194805,-7.97272727272727,-6.86753246753247,-5.774025974025969,-4.740259740259741,-3.7285714285714304,-2.78441558441558,-1.9298701298701297,-1.1454545454545502,-0.493506493506492,0.0285714285714314,0.398701298701299,0.612987012987013,0.7246753246753259,0.683116883116885,0.5805194805194809,0.47402597402597596,0.381818181818182,0.31038961038961405,0.342857142857147,0.419480519480521,0.45584415584415794,0.548051948051949,0.584415584415586,0.57792207792208,0.544155844155843,0.481818181818183,1
-0.837662337662338,-0.797402597402598,-0.7818181818181759,-0.7909090909090909,-0.8090909090909051,-0.8337662337662309,-0.850649350649353,-0.723376623376625,-0.5896103896103859,-0.438961038961038,-0.261038961038958,-0.112987012987014,-0.0259740259740203,0.0519480519480515,0.0896103896103937,0.0805194805194832,0.0779220779220777,0.14935064935064998,0.302597402597408,0.662337662337666,1.2636363636363601,2.03896103896104,3.0402597402597404,4.11818181818182,5.275324675324679,6.39350649350649,7.4025974025974,8.22727272727272,8.96233766233766,9.629870129870131,10.193506493506499,10.633766233766199,10.9038961038961,10.8805194805195,10.4779220779221,9.77792207792208,8.68831168831169,7.2025974025974,5.412987012987009,3.28441558441558,1.0090909090909101,-1.2961038961039,-3.48701298701299,-5.43636363636363,-7.13376623376623,-8.54675324675325,-9.570129870129868,-10.3025974025974,-10.807792207792199,-11.0701298701299,-11.012987012987,-10.6532467532467,-10.0103896103896,-9.1038961038961,-8.041558441558442,-6.88961038961038,-5.649350649350651,-4.4064935064935,-3.21168831168831,-2.1012987012987,-1.2493506493506499,-0.574025974025973,-0.10389610389610301,0.179220779220782,0.30129870129870095,0.35974025974026097,0.289610389610389,0.32987012987013004,0.331168831168833,0.38961038961039096,0.38441558441558205,0.41168831168831294,0.44155844155844204,0.459740259740261,0.4246753246753279,0.38961038961038896,0.34285714285714497,0.314285714285717,0.331168831168833,0.38051948051948,0.44805194805195203,1
-1.5025974025974,-1.5298701298701298,-1.52077922077922,-1.4883116883116898,-1.4220779220779198,-1.32597402597403,-1.26883116883117,-1.1818181818181799,-1.0207792207792201,-0.9207792207792209,-0.736363636363636,-0.5571428571428559,-0.41818181818181605,-0.310389610389611,-0.232467532467531,-0.19740259740259603,-0.180519480519479,-0.153246753246752,-0.19740259740259497,-0.32207792207791996,-0.502597402597401,-0.706493506493505,-0.868831168831168,-0.7999999999999979,-0.392207792207791,0.596103896103896,2.2116883116883104,4.54935064935065,7.65974025974026,11.1792207792208,14.4298701298701,16.9948051948052,18.387012987012998,18.6857142857143,18.161038961039,17.1233766233766,15.766233766233801,13.9714285714286,11.6714285714286,8.98831168831168,5.90909090909091,2.53376623376623,-1.14285714285714,-5.04675324675325,-8.928571428571429,-12.542857142857098,-15.5493506493506,-17.702597402597398,-18.7012987012987,-18.2844155844156,-16.7012987012987,-14.472727272727301,-12.1064935064935,-10.161038961038999,-8.7,-7.58311688311688,-6.53506493506493,-5.42337662337662,-4.402597402597401,-3.54415584415584,-2.8363636363636298,-2.2038961038961,-1.6324675324675302,-1.16233766233766,-0.827272727272727,-0.606493506493506,-0.472727272727271,-0.37922077922077796,-0.31558441558441197,-0.29480519480519396,-0.23376623376623198,-0.18961038961038898,-0.153246753246751,-0.138961038961039,-0.144155844155843,-0.114285714285713,-0.106493506493505,-0.0571428571428587,-0.0766233766233756,-0.133766233766232,-0.157142857142856,1
-2.13246753246753,-2.55844155844156,-2.87532467532468,-3.10649350649351,-3.25714285714286,-3.33246753246753,-3.2987012987013,-3.21168831168831,-3.0675324675324704,-2.8766233766233795,-2.6285714285714303,-2.3506493506493498,-2.15194805194805,-1.8987012987013,-1.4883116883116898,-1.05064935064935,-0.7012987012987,-0.40129870129870104,-0.14025974025974,0.0870129870129875,0.242857142857144,0.345454545454546,0.24675324675324697,0.10779220779220801,-0.0662337662337664,-0.159740259740259,0.0207792207792214,0.6246753246753249,1.64675324675325,3.0584415584415603,4.72727272727273,6.44545454545454,7.88831168831169,8.533766233766231,8.305194805194809,7.38831168831169,6.15324675324675,4.7987012987013005,3.48571428571428,2.25974025974026,1.11558441558441,-0.00259740259740295,-1.15974025974026,-2.4701298701298704,-3.91688311688312,-5.36883116883117,-6.767532467532471,-7.89610389610389,-8.49350649350649,-8.47272727272727,-7.816883116883121,-6.55454545454545,-4.79220779220779,-2.86103896103896,-1.27792207792208,-0.29610389610389604,0.0649350649350657,0.11948051948052,0.049350649350650005,0.0311688311688313,0.0597402597402605,0.168831168831169,0.305194805194805,0.397402597402598,0.4584415584415589,0.44935064935064895,0.45454545454545503,0.433766233766234,0.34025974025974,0.26363636363636395,0.202597402597403,0.10649350649350801,0.007792207792208,-0.024675324675323997,-0.0480519480519474,-0.0662337662337662,-0.11818181818181699,-0.142857142857142,-0.071428571428571,-0.0402597402597401,0.0311688311688316,1
-2.5311688311688303,-2.4337662337662302,-2.3090909090909104,-2.11428571428571,-1.83376623376623,-1.55324675324675,-1.2246753246753201,-0.9558441558441558,-0.742857142857136,-0.523376623376621,-0.46233766233766,-0.47402597402596997,-0.5025974025974,-0.6649350649350649,-0.936363636363636,-1.31558441558442,-1.6688311688311699,-1.9181818181818202,-1.9805194805194801,-1.8116883116883102,-1.22207792207792,-0.138961038961039,1.47922077922078,3.53376623376623,5.83376623376623,8.35974025974026,11.027272727272699,13.7701298701299,16.567532467532498,19.1441558441558,21.4948051948052,23.357142857142897,24.612987012987,25.2285714285714,25.1012987012987,24.1025974025974,22.022077922077898,18.7714285714286,14.4038961038961,9.096103896103891,3.36103896103896,-2.2831168831168798,-7.46493506493506,-11.9051948051948,-15.442857142857099,-18.1857142857143,-20.2402597402597,-21.611688311688297,-22.3727272727273,-22.4597402597403,-22.0077922077922,-21.0012987012987,-19.4233766233766,-17.4766233766234,-15.237662337662302,-12.718181818181801,-10.0987012987013,-7.614285714285709,-5.45974025974026,-3.9480519480519503,-3.1090909090909,-2.7545454545454504,-2.69740259740259,-2.6623376623376602,-2.58831168831168,-2.29220779220779,-1.79480519480519,-1.28571428571428,-0.8220779220779191,-0.47792207792207303,-0.235064935064933,-0.129870129870129,-0.0753246753246718,-0.0337662337662344,-0.00519480519480044,0.0597402597402626,0.127272727272729,0.13766233766233998,0.0714285714285759,0.0649350649350665,-0.0129870129870102,1
